date;age60;reported;nowcast_est;nowcast_lwr;nowcast_upr;reported7;nowcast7_est;nowcast7_lwr;nowcast7_upr;F_est;F_lwr;F_upr
2021-08-26;nein;38;38,0;38,0;38,0;334;334,0;334,0;334,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-25;alle;79;79,0;79,0;79,0;446;446,0;446,0;446,0;NA;NA;NA
2021-08-25;ja;29;29,0;29,0;29,0;124;124,0;124,0;124,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-25;nein;50;50,0;50,0;50,0;322;322,0;322,0;322,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-24;alle;71;71,0;71,0;71,0;412;412,0;412,0;412,0;NA;NA;NA
2021-08-24;ja;16;16,0;16,0;16,0;111;111,0;111,0;111,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-24;nein;55;55,0;55,0;55,0;301;301,0;301,0;301,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-23;alle;85;85,0;85,0;85,0;385;385,0;385,0;385,0;NA;NA;NA
2021-08-23;ja;23;23,0;23,0;23,0;111;111,0;111,0;111,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-23;nein;62;62,0;62,0;62,0;274;274,0;274,0;274,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-22;alle;60;60,0;60,0;60,0;341;341,0;341,0;341,0;NA;NA;NA
2021-08-22;ja;15;15,0;15,0;15,0;98;98,0;98,0;98,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-22;nein;45;45,0;45,0;45,0;243;243,0;243,0;243,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-21;alle;46;46,0;46,0;46,0;317;317,0;317,0;317,0;NA;NA;NA
2021-08-21;ja;11;11,0;11,0;11,0;97;97,0;97,0;97,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-21;nein;35;35,0;35,0;35,0;220;220,0;220,0;220,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-20;alle;66;66,0;66,0;66,0;301;301,0;301,0;301,0;NA;NA;NA
2021-08-20;ja;17;17,0;17,0;17,0;100;100,0;100,0;100,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-20;nein;49;49,0;49,0;49,0;201;201,0;201,0;201,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-19;alle;39;39,0;39,0;39,0;261;261,0;261,0;261,0;NA;NA;NA
2021-08-19;ja;13;13,0;13,0;13,0;93;93,0;93,0;93,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-19;nein;26;26,0;26,0;26,0;168;168,0;168,0;168,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-18;alle;45;45,0;45,0;45,0;246;246,0;246,0;246,0;NA;NA;NA
2021-08-18;ja;16;16,0;16,0;16,0;86;86,0;86,0;86,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-18;nein;29;29,0;29,0;29,0;160;160,0;160,0;160,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-17;alle;44;44,0;44,0;44,0;227;227,0;227,0;227,0;NA;NA;NA
2021-08-17;ja;16;16,0;16,0;16,0;78;78,0;78,0;78,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-17;nein;28;28,0;28,0;28,0;149;149,0;149,0;149,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-16;alle;41;41,0;41,0;41,0;203;203,0;203,0;203,0;NA;NA;NA
2021-08-16;ja;10;10,0;10,0;10,0;70;70,0;70,0;70,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-16;nein;31;31,0;31,0;31,0;133;133,0;133,0;133,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-15;alle;36;36,0;36,0;36,0;187;187,0;187,0;187,0;NA;NA;NA
2021-08-15;ja;14;14,0;14,0;14,0;76;76,0;76,0;76,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-15;nein;22;22,0;22,0;22,0;111;111,0;111,0;111,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-14;alle;30;30,0;30,0;30,0;167;167,0;167,0;167,0;NA;NA;NA
2021-08-14;ja;14;14,0;14,0;14,0;65;65,0;65,0;65,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-14;nein;16;16,0;16,0;16,0;102;102,0;102,0;102,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-13;alle;26;26,0;26,0;26,0;159;159,0;159,0;159,0;NA;NA;NA
2021-08-13;ja;10;10,0;10,0;10,0;61;61,0;61,0;61,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-13;nein;16;16,0;16,0;16,0;98;98,0;98,0;98,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-12;alle;24;24,0;24,0;24,0;156;156,0;156,0;156,0;NA;NA;NA
2021-08-12;ja;6;6,0;6,0;6,0;66;66,0;66,0;66,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-12;nein;18;18,0;18,0;18,0;90;90,0;90,0;90,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-11;alle;26;26,0;26,0;26,0;144;144,0;144,0;144,0;NA;NA;NA
2021-08-11;ja;8;8,0;8,0;8,0;66;66,0;66,0;66,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-11;nein;18;18,0;18,0;18,0;78;78,0;78,0;78,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-10;alle;20;20,0;20,0;20,0;135;135,0;135,0;135,0;NA;NA;NA
2021-08-10;ja;8;8,0;8,0;8,0;62;62,0;62,0;62,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-10;nein;12;12,0;12,0;12,0;73;73,0;73,0;73,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-09;alle;25;25,0;25,0;25,0;142;142,0;142,0;142,0;NA;NA;NA
2021-08-09;ja;16;16,0;16,0;16,0;66;66,0;66,0;66,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-09;nein;9;9,0;9,0;9,0;76;76,0;76,0;76,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-08;alle;16;16,0;16,0;16,0;131;131,0;131,0;131,0;NA;NA;NA
2021-08-08;ja;3;3,0;3,0;3,0;58;58,0;58,0;58,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-08;nein;13;13,0;13,0;13,0;73;73,0;73,0;73,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-07;alle;22;22,0;22,0;22,0;123;123,0;123,0;123,0;NA;NA;NA
2021-08-07;ja;10;10,0;10,0;10,0;57;57,0;57,0;57,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-07;nein;12;12,0;12,0;12,0;66;66,0;66,0;66,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-06;alle;23;23,0;23,0;23,0;125;125,0;125,0;125,0;NA;NA;NA
2021-08-06;ja;15;15,0;15,0;15,0;58;58,0;58,0;58,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-06;nein;8;8,0;8,0;8,0;67;67,0;67,0;67,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-05;alle;12;12,0;12,0;12,0;127;127,0;127,0;127,0;NA;NA;NA
2021-08-05;ja;6;6,0;6,0;6,0;54;54,0;54,0;54,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-05;nein;6;6,0;6,0;6,0;73;73,0;73,0;73,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-04;alle;17;17,0;17,0;17,0;132;132,0;132,0;132,0;NA;NA;NA
2021-08-04;ja;4;4,0;4,0;4,0;52;52,0;52,0;52,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-04;nein;13;13,0;13,0;13,0;80;80,0;80,0;80,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-03;alle;27;27,0;27,0;27,0;135;135,0;135,0;135,0;NA;NA;NA
2021-08-03;ja;12;12,0;12,0;12,0;56;56,0;56,0;56,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-03;nein;15;15,0;15,0;15,0;79;79,0;79,0;79,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-02;alle;14;14,0;14,0;14,0;132;132,0;132,0;132,0;NA;NA;NA
2021-08-02;ja;8;8,0;8,0;8,0;55;55,0;55,0;55,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-02;nein;6;6,0;6,0;6,0;77;77,0;77,0;77,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-01;alle;8;8,0;8,0;8,0;139;139,0;139,0;139,0;NA;NA;NA
2021-08-01;ja;2;2,0;2,0;2,0;54;54,0;54,0;54,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-08-01;nein;6;6,0;6,0;6,0;85;85,0;85,0;85,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-31;alle;24;24,0;24,0;24,0;140;140,0;140,0;140,0;NA;NA;NA
2021-07-31;ja;11;11,0;11,0;11,0;54;54,0;54,0;54,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-31;nein;13;13,0;13,0;13,0;86;86,0;86,0;86,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-30;alle;25;25,0;25,0;25,0;125;125,0;125,0;125,0;NA;NA;NA
2021-07-30;ja;11;11,0;11,0;11,0;47;47,0;47,0;47,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-30;nein;14;14,0;14,0;14,0;78;78,0;78,0;78,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-29;alle;17;17,0;17,0;17,0;109;109,0;109,0;109,0;NA;NA;NA
2021-07-29;ja;4;4,0;4,0;4,0;39;39,0;39,0;39,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-29;nein;13;13,0;13,0;13,0;70;70,0;70,0;70,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-28;alle;20;20,0;20,0;20,0;99;99,0;99,0;99,0;NA;NA;NA
2021-07-28;ja;8;8,0;8,0;8,0;36;36,0;36,0;36,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-28;nein;12;12,0;12,0;12,0;63;63,0;63,0;63,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-27;alle;24;24,0;24,0;24,0;89;89,0;89,0;89,0;NA;NA;NA
2021-07-27;ja;11;11,0;11,0;11,0;33;33,0;33,0;33,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-27;nein;13;13,0;13,0;13,0;56;56,0;56,0;56,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-26;alle;21;21,0;21,0;21,0;78;78,0;78,0;78,0;NA;NA;NA
2021-07-26;ja;7;7,0;7,0;7,0;27;27,0;27,0;27,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-26;nein;14;14,0;14,0;14,0;51;51,0;51,0;51,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-25;alle;9;9,0;9,0;9,0;70;70,0;70,0;70,0;NA;NA;NA
2021-07-25;ja;2;2,0;2,0;2,0;26;26,0;26,0;26,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-25;nein;7;7,0;7,0;7,0;44;44,0;44,0;44,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-24;alle;9;9,0;9,0;9,0;67;67,0;67,0;67,0;NA;NA;NA
2021-07-24;ja;4;4,0;4,0;4,0;24;24,0;24,0;24,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-24;nein;5;5,0;5,0;5,0;43;43,0;43,0;43,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-23;alle;9;9,0;9,0;9,0;69;69,0;69,0;69,0;NA;NA;NA
2021-07-23;ja;3;3,0;3,0;3,0;24;24,0;24,0;24,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-23;nein;6;6,0;6,0;6,0;45;45,0;45,0;45,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-22;alle;7;7,0;7,0;7,0;73;73,0;73,0;73,0;NA;NA;NA
2021-07-22;ja;1;1,0;1,0;1,0;27;27,0;27,0;27,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-22;nein;6;6,0;6,0;6,0;46;46,0;46,0;46,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-21;alle;10;10,0;10,0;10,0;71;71,0;71,0;71,0;NA;NA;NA
2021-07-21;ja;5;5,0;5,0;5,0;30;30,0;30,0;30,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-21;nein;5;5,0;5,0;5,0;41;41,0;41,0;41,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-20;alle;13;13,0;13,0;13,0;70;70,0;70,0;70,0;NA;NA;NA
2021-07-20;ja;5;5,0;5,0;5,0;27;27,0;27,0;27,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-20;nein;8;8,0;8,0;8,0;43;43,0;43,0;43,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-19;alle;13;13,0;13,0;13,0;68;68,0;68,0;68,0;NA;NA;NA
2021-07-19;ja;6;6,0;6,0;6,0;28;28,0;28,0;28,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-19;nein;7;7,0;7,0;7,0;40;40,0;40,0;40,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-18;alle;6;6,0;6,0;6,0;61;61,0;61,0;61,0;NA;NA;NA
2021-07-18;ja;0;0,0;0,0;0,0;24;24,0;24,0;24,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-18;nein;6;6,0;6,0;6,0;37;37,0;37,0;37,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-17;alle;11;11,0;11,0;11,0;60;60,0;60,0;60,0;NA;NA;NA
2021-07-17;ja;4;4,0;4,0;4,0;25;25,0;25,0;25,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-17;nein;7;7,0;7,0;7,0;35;35,0;35,0;35,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-16;alle;13;13,0;13,0;13,0;56;56,0;56,0;56,0;NA;NA;NA
2021-07-16;ja;6;6,0;6,0;6,0;22;22,0;22,0;22,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-16;nein;7;7,0;7,0;7,0;34;34,0;34,0;34,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-15;alle;5;5,0;5,0;5,0;53;53,0;53,0;53,0;NA;NA;NA
2021-07-15;ja;4;4,0;4,0;4,0;21;21,0;21,0;21,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-15;nein;1;1,0;1,0;1,0;32;32,0;32,0;32,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-14;alle;9;9,0;9,0;9,0;53;53,0;53,0;53,0;NA;NA;NA
2021-07-14;ja;2;2,0;2,0;2,0;20;20,0;20,0;20,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-14;nein;7;7,0;7,0;7,0;33;33,0;33,0;33,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-13;alle;11;11,0;11,0;11,0;51;51,0;51,0;51,0;NA;NA;NA
2021-07-13;ja;6;6,0;6,0;6,0;21;21,0;21,0;21,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-13;nein;5;5,0;5,0;5,0;30;30,0;30,0;30,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-12;alle;6;6,0;6,0;6,0;54;54,0;54,0;54,0;NA;NA;NA
2021-07-12;ja;2;2,0;2,0;2,0;22;22,0;22,0;22,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-12;nein;4;4,0;4,0;4,0;32;32,0;32,0;32,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-11;alle;5;5,0;5,0;5,0;65;65,0;65,0;65,0;NA;NA;NA
2021-07-11;ja;1;1,0;1,0;1,0;28;28,0;28,0;28,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-11;nein;4;4,0;4,0;4,0;37;37,0;37,0;37,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-10;alle;7;7,0;7,0;7,0;64;64,0;64,0;64,0;NA;NA;NA
2021-07-10;ja;1;1,0;1,0;1,0;30;30,0;30,0;30,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-10;nein;6;6,0;6,0;6,0;34;34,0;34,0;34,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-09;alle;10;10,0;10,0;10,0;62;62,0;62,0;62,0;NA;NA;NA
2021-07-09;ja;5;5,0;5,0;5,0;32;32,0;32,0;32,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-09;nein;5;5,0;5,0;5,0;30;30,0;30,0;30,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-08;alle;5;5,0;5,0;5,0;56;56,0;56,0;56,0;NA;NA;NA
2021-07-08;ja;3;3,0;3,0;3,0;31;31,0;31,0;31,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-08;nein;2;2,0;2,0;2,0;25;25,0;25,0;25,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-07;alle;7;7,0;7,0;7,0;62;62,0;62,0;62,0;NA;NA;NA
2021-07-07;ja;3;3,0;3,0;3,0;34;34,0;34,0;34,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-07;nein;4;4,0;4,0;4,0;28;28,0;28,0;28,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-06;alle;14;14,0;14,0;14,0;63;63,0;63,0;63,0;NA;NA;NA
2021-07-06;ja;7;7,0;7,0;7,0;34;34,0;34,0;34,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-06;nein;7;7,0;7,0;7,0;29;29,0;29,0;29,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-05;alle;17;17,0;17,0;17,0;56;56,0;56,0;56,0;NA;NA;NA
2021-07-05;ja;8;8,0;8,0;8,0;30;30,0;30,0;30,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-05;nein;9;9,0;9,0;9,0;26;26,0;26,0;26,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-04;alle;4;4,0;4,0;4,0;56;56,0;56,0;56,0;NA;NA;NA
2021-07-04;ja;3;3,0;3,0;3,0;27;27,0;27,0;27,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-04;nein;1;1,0;1,0;1,0;29;29,0;29,0;29,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-03;alle;5;5,0;5,0;5,0;56;56,0;56,0;56,0;NA;NA;NA
2021-07-03;ja;3;3,0;3,0;3,0;27;27,0;27,0;27,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-03;nein;2;2,0;2,0;2,0;29;29,0;29,0;29,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-02;alle;4;4,0;4,0;4,0;60;60,0;60,0;60,0;NA;NA;NA
2021-07-02;ja;4;4,0;4,0;4,0;25;25,0;25,0;25,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-02;nein;0;0,0;0,0;0,0;35;35,0;35,0;35,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-01;alle;11;11,0;11,0;11,0;63;63,0;63,0;63,0;NA;NA;NA
2021-07-01;ja;6;6,0;6,0;6,0;24;24,0;24,0;24,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-07-01;nein;5;5,0;5,0;5,0;39;39,0;39,0;39,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-30;alle;8;8,0;8,0;8,0;63;63,0;63,0;63,0;NA;NA;NA
2021-06-30;ja;3;3,0;3,0;3,0;23;23,0;23,0;23,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-30;nein;5;5,0;5,0;5,0;40;40,0;40,0;40,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-29;alle;7;7,0;7,0;7,0;64;64,0;64,0;64,0;NA;NA;NA
2021-06-29;ja;3;3,0;3,0;3,0;24;24,0;24,0;24,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-29;nein;4;4,0;4,0;4,0;40;40,0;40,0;40,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-28;alle;17;17,0;17,0;17,0;65;65,0;65,0;65,0;NA;NA;NA
2021-06-28;ja;5;5,0;5,0;5,0;27;27,0;27,0;27,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-28;nein;12;12,0;12,0;12,0;38;38,0;38,0;38,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-27;alle;4;4,0;4,0;4,0;61;61,0;61,0;61,0;NA;NA;NA
2021-06-27;ja;3;3,0;3,0;3,0;27;27,0;27,0;27,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-27;nein;1;1,0;1,0;1,0;34;34,0;34,0;34,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-26;alle;9;9,0;9,0;9,0;66;66,0;66,0;66,0;NA;NA;NA
2021-06-26;ja;1;1,0;1,0;1,0;27;27,0;27,0;27,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-26;nein;8;8,0;8,0;8,0;39;39,0;39,0;39,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-25;alle;7;7,0;7,0;7,0;69;69,0;69,0;69,0;NA;NA;NA
2021-06-25;ja;3;3,0;3,0;3,0;29;29,0;29,0;29,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-25;nein;4;4,0;4,0;4,0;40;40,0;40,0;40,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-24;alle;11;11,0;11,0;11,0;77;77,0;77,0;77,0;NA;NA;NA
2021-06-24;ja;5;5,0;5,0;5,0;32;32,0;32,0;32,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-24;nein;6;6,0;6,0;6,0;45;45,0;45,0;45,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-23;alle;9;9,0;9,0;9,0;76;76,0;76,0;76,0;NA;NA;NA
2021-06-23;ja;4;4,0;4,0;4,0;30;30,0;30,0;30,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-23;nein;5;5,0;5,0;5,0;46;46,0;46,0;46,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-22;alle;8;8,0;8,0;8,0;80;80,0;80,0;80,0;NA;NA;NA
2021-06-22;ja;6;6,0;6,0;6,0;32;32,0;32,0;32,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-22;nein;2;2,0;2,0;2,0;48;48,0;48,0;48,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-21;alle;13;13,0;13,0;13,0;89;89,0;89,0;89,0;NA;NA;NA
2021-06-21;ja;5;5,0;5,0;5,0;30;30,0;30,0;30,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-21;nein;8;8,0;8,0;8,0;59;59,0;59,0;59,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-20;alle;9;9,0;9,0;9,0;100;100,0;100,0;100,0;NA;NA;NA
2021-06-20;ja;3;3,0;3,0;3,0;36;36,0;36,0;36,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-20;nein;6;6,0;6,0;6,0;64;64,0;64,0;64,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-19;alle;12;12,0;12,0;12,0;101;101,0;101,0;101,0;NA;NA;NA
2021-06-19;ja;3;3,0;3,0;3,0;38;38,0;38,0;38,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-19;nein;9;9,0;9,0;9,0;63;63,0;63,0;63,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-18;alle;15;15,0;15,0;15,0;98;98,0;98,0;98,0;NA;NA;NA
2021-06-18;ja;6;6,0;6,0;6,0;38;38,0;38,0;38,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-18;nein;9;9,0;9,0;9,0;60;60,0;60,0;60,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-17;alle;10;10,0;10,0;10,0;102;102,0;102,0;102,0;NA;NA;NA
2021-06-17;ja;3;3,0;3,0;3,0;39;39,0;39,0;39,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-17;nein;7;7,0;7,0;7,0;63;63,0;63,0;63,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-16;alle;13;13,0;13,0;13,0;113;113,0;113,0;113,0;NA;NA;NA
2021-06-16;ja;6;6,0;6,0;6,0;44;44,0;44,0;44,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-16;nein;7;7,0;7,0;7,0;69;69,0;69,0;69,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-15;alle;17;17,0;17,0;17,0;121;121,0;121,0;121,0;NA;NA;NA
2021-06-15;ja;4;4,0;4,0;4,0;47;47,0;47,0;47,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-15;nein;13;13,0;13,0;13,0;74;74,0;74,0;74,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-14;alle;24;24,0;24,0;24,0;125;125,0;125,0;125,0;NA;NA;NA
2021-06-14;ja;11;11,0;11,0;11,0;50;50,0;50,0;50,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-14;nein;13;13,0;13,0;13,0;75;75,0;75,0;75,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-13;alle;10;10,0;10,0;10,0;124;124,0;124,0;124,0;NA;NA;NA
2021-06-13;ja;5;5,0;5,0;5,0;52;52,0;52,0;52,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-13;nein;5;5,0;5,0;5,0;72;72,0;72,0;72,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-12;alle;9;9,0;9,0;9,0;138;138,0;138,0;138,0;NA;NA;NA
2021-06-12;ja;3;3,0;3,0;3,0;53;53,0;53,0;53,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-12;nein;6;6,0;6,0;6,0;85;85,0;85,0;85,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-11;alle;19;19,0;19,0;19,0;150;150,0;150,0;150,0;NA;NA;NA
2021-06-11;ja;7;7,0;7,0;7,0;62;62,0;62,0;62,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-11;nein;12;12,0;12,0;12,0;88;88,0;88,0;88,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-10;alle;21;21,0;21,0;21,0;160;160,0;160,0;160,0;NA;NA;NA
2021-06-10;ja;8;8,0;8,0;8,0;67;67,0;67,0;67,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-10;nein;13;13,0;13,0;13,0;93;93,0;93,0;93,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-09;alle;21;21,0;21,0;21,0;170;170,0;170,0;170,0;NA;NA;NA
2021-06-09;ja;9;9,0;9,0;9,0;72;72,0;72,0;72,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-09;nein;12;12,0;12,0;12,0;98;98,0;98,0;98,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2021-06-08;alle;21;21,0;21,0;21,0;177;177,0;177,0;177,0;NA;NA;NA
