date;age60;reported;nowcast_est;nowcast_lwr;nowcast_upr;reported7;nowcast7_est;nowcast7_lwr;nowcast7_upr
2020-11-01;alle;104;104,0;104,0;104,0;883;883,0;883,0;883,0
2020-11-01;ja;71;71,0;71,0;71,0;601;601,0;601,0;601,0
2020-11-01;nein;33;33,0;33,0;33,0;282;282,0;282,0;282,0
2020-10-31;alle;114;114,0;114,0;114,0;859;859,0;859,0;859,0
2020-10-31;ja;70;70,0;70,0;70,0;574;574,0;574,0;574,0
2020-10-31;nein;44;44,0;44,0;44,0;285;285,0;285,0;285,0
2020-10-30;alle;151;151,0;151,0;151,0;816;816,0;816,0;816,0
2020-10-30;ja;105;105,0;105,0;105,0;548;548,0;548,0;548,0
2020-10-30;nein;46;46,0;46,0;46,0;268;268,0;268,0;268,0
2020-10-29;alle;138;138,0;138,0;138,0;739;739,0;739,0;739,0
2020-10-29;ja;95;95,0;95,0;95,0;494;494,0;494,0;494,0
2020-10-29;nein;43;43,0;43,0;43,0;245;245,0;245,0;245,0
2020-10-28;alle;108;108,0;108,0;108,0;690;690,0;690,0;690,0
2020-10-28;ja;66;66,0;66,0;66,0;448;448,0;448,0;448,0
2020-10-28;nein;42;42,0;42,0;42,0;242;242,0;242,0;242,0
2020-10-27;alle;128;128,0;128,0;128,0;667;667,0;667,0;667,0
2020-10-27;ja;93;93,0;93,0;93,0;429;429,0;429,0;429,0
2020-10-27;nein;35;35,0;35,0;35,0;238;238,0;238,0;238,0
2020-10-26;alle;140;140,0;140,0;140,0;618;618,0;618,0;618,0
2020-10-26;ja;101;101,0;101,0;101,0;388;388,0;388,0;388,0
2020-10-26;nein;39;39,0;39,0;39,0;230;230,0;230,0;230,0
2020-10-25;alle;80;80,0;80,0;80,0;542;542,0;542,0;542,0
2020-10-25;ja;44;44,0;44,0;44,0;326;326,0;326,0;326,0
2020-10-25;nein;36;36,0;36,0;36,0;216;216,0;216,0;216,0
2020-10-24;alle;71;71,0;71,0;71,0;495;495,0;495,0;495,0
2020-10-24;ja;44;44,0;44,0;44,0;302;302,0;302,0;302,0
2020-10-24;nein;27;27,0;27,0;27,0;193;193,0;193,0;193,0
2020-10-23;alle;74;74,0;74,0;74,0;456;456,0;456,0;456,0
2020-10-23;ja;51;51,0;51,0;51,0;276;276,0;276,0;276,0
2020-10-23;nein;23;23,0;23,0;23,0;180;180,0;180,0;180,0
2020-10-22;alle;89;89,0;89,0;89,0;431;431,0;431,0;431,0
2020-10-22;ja;49;49,0;49,0;49,0;254;254,0;254,0;254,0
2020-10-22;nein;40;40,0;40,0;40,0;177;177,0;177,0;177,0
2020-10-21;alle;85;85,0;85,0;85,0;410;410,0;410,0;410,0
2020-10-21;ja;47;47,0;47,0;47,0;249;249,0;249,0;249,0
2020-10-21;nein;38;38,0;38,0;38,0;161;161,0;161,0;161,0
2020-10-20;alle;79;79,0;79,0;79,0;374;374,0;374,0;374,0
2020-10-20;ja;52;52,0;52,0;52,0;234;234,0;234,0;234,0
2020-10-20;nein;27;27,0;27,0;27,0;140;140,0;140,0;140,0
2020-10-19;alle;64;64,0;64,0;64,0;330;330,0;330,0;330,0
2020-10-19;ja;39;39,0;39,0;39,0;206;206,0;206,0;206,0
2020-10-19;nein;25;25,0;25,0;25,0;124;124,0;124,0;124,0
2020-10-18;alle;33;33,0;33,0;33,0;304;304,0;304,0;304,0
2020-10-18;ja;20;20,0;20,0;20,0;192;192,0;192,0;192,0
2020-10-18;nein;13;13,0;13,0;13,0;112;112,0;112,0;112,0
2020-10-17;alle;32;32,0;32,0;32,0;284;284,0;284,0;284,0
2020-10-17;ja;18;18,0;18,0;18,0;180;180,0;180,0;180,0
2020-10-17;nein;14;14,0;14,0;14,0;104;104,0;104,0;104,0
2020-10-16;alle;49;49,0;49,0;49,0;272;272,0;272,0;272,0
2020-10-16;ja;29;29,0;29,0;29,0;177;177,0;177,0;177,0
2020-10-16;nein;20;20,0;20,0;20,0;95;95,0;95,0;95,0
2020-10-15;alle;68;68,0;68,0;68,0;252;252,0;252,0;252,0
2020-10-15;ja;44;44,0;44,0;44,0;165;165,0;165,0;165,0
2020-10-15;nein;24;24,0;24,0;24,0;87;87,0;87,0;87,0
2020-10-14;alle;49;49,0;49,0;49,0;218;218,0;218,0;218,0
2020-10-14;ja;32;32,0;32,0;32,0;146;146,0;146,0;146,0
2020-10-14;nein;17;17,0;17,0;17,0;72;72,0;72,0;72,0
2020-10-13;alle;35;35,0;35,0;35,0;202;202,0;202,0;202,0
2020-10-13;ja;24;24,0;24,0;24,0;131;131,0;131,0;131,0
2020-10-13;nein;11;11,0;11,0;11,0;71;71,0;71,0;71,0
2020-10-12;alle;38;38,0;38,0;38,0;193;193,0;193,0;193,0
2020-10-12;ja;25;25,0;25,0;25,0;119;119,0;119,0;119,0
2020-10-12;nein;13;13,0;13,0;13,0;74;74,0;74,0;74,0
2020-10-11;alle;13;13,0;13,0;13,0;196;196,0;196,0;196,0
2020-10-11;ja;8;8,0;8,0;8,0;117;117,0;117,0;117,0
2020-10-11;nein;5;5,0;5,0;5,0;79;79,0;79,0;79,0
2020-10-10;alle;20;20,0;20,0;20,0;201;201,0;201,0;201,0
2020-10-10;ja;15;15,0;15,0;15,0;116;116,0;116,0;116,0
2020-10-10;nein;5;5,0;5,0;5,0;85;85,0;85,0;85,0
2020-10-09;alle;29;29,0;29,0;29,0;194;194,0;194,0;194,0
2020-10-09;ja;17;17,0;17,0;17,0;110;110,0;110,0;110,0
2020-10-09;nein;12;12,0;12,0;12,0;84;84,0;84,0;84,0
2020-10-08;alle;34;34,0;34,0;34,0;188;188,0;188,0;188,0
2020-10-08;ja;25;25,0;25,0;25,0;109;109,0;109,0;109,0
2020-10-08;nein;9;9,0;9,0;9,0;79;79,0;79,0;79,0
2020-10-07;alle;33;33,0;33,0;33,0;172;172,0;172,0;172,0
2020-10-07;ja;17;17,0;17,0;17,0;95;95,0;95,0;95,0
2020-10-07;nein;16;16,0;16,0;16,0;77;77,0;77,0;77,0
2020-10-06;alle;26;26,0;26,0;26,0;150;150,0;150,0;150,0
2020-10-06;ja;12;12,0;12,0;12,0;86;86,0;86,0;86,0
2020-10-06;nein;14;14,0;14,0;14,0;64;64,0;64,0;64,0
2020-10-05;alle;41;41,0;41,0;41,0;150;150,0;150,0;150,0
2020-10-05;ja;23;23,0;23,0;23,0;92;92,0;92,0;92,0
2020-10-05;nein;18;18,0;18,0;18,0;58;58,0;58,0;58,0
2020-10-04;alle;18;18,0;18,0;18,0;132;132,0;132,0;132,0
2020-10-04;ja;7;7,0;7,0;7,0;86;86,0;86,0;86,0
2020-10-04;nein;11;11,0;11,0;11,0;46;46,0;46,0;46,0
2020-10-03;alle;13;13,0;13,0;13,0;133;133,0;133,0;133,0
2020-10-03;ja;9;9,0;9,0;9,0;84;84,0;84,0;84,0
2020-10-03;nein;4;4,0;4,0;4,0;49;49,0;49,0;49,0
2020-10-02;alle;23;23,0;23,0;23,0;132;132,0;132,0;132,0
2020-10-02;ja;16;16,0;16,0;16,0;83;83,0;83,0;83,0
2020-10-02;nein;7;7,0;7,0;7,0;49;49,0;49,0;49,0
2020-10-01;alle;18;18,0;18,0;18,0;122;122,0;122,0;122,0
2020-10-01;ja;11;11,0;11,0;11,0;72;72,0;72,0;72,0
2020-10-01;nein;7;7,0;7,0;7,0;50;50,0;50,0;50,0
2020-09-30;alle;11;11,0;11,0;11,0;121;121,0;121,0;121,0
2020-09-30;ja;8;8,0;8,0;8,0;72;72,0;72,0;72,0
2020-09-30;nein;3;3,0;3,0;3,0;49;49,0;49,0;49,0
2020-09-29;alle;26;26,0;26,0;26,0;123;123,0;123,0;123,0
2020-09-29;ja;18;18,0;18,0;18,0;69;69,0;69,0;69,0
2020-09-29;nein;8;8,0;8,0;8,0;54;54,0;54,0;54,0
2020-09-28;alle;23;23,0;23,0;23,0;110;110,0;110,0;110,0
2020-09-28;ja;17;17,0;17,0;17,0;61;61,0;61,0;61,0
2020-09-28;nein;6;6,0;6,0;6,0;49;49,0;49,0;49,0
2020-09-27;alle;19;19,0;19,0;19,0;107;107,0;107,0;107,0
2020-09-27;ja;5;5,0;5,0;5,0;54;54,0;54,0;54,0
2020-09-27;nein;14;14,0;14,0;14,0;53;53,0;53,0;53,0
2020-09-26;alle;12;12,0;12,0;12,0;98;98,0;98,0;98,0
2020-09-26;ja;8;8,0;8,0;8,0;52;52,0;52,0;52,0
2020-09-26;nein;4;4,0;4,0;4,0;46;46,0;46,0;46,0
2020-09-25;alle;13;13,0;13,0;13,0;95;95,0;95,0;95,0
2020-09-25;ja;5;5,0;5,0;5,0;47;47,0;47,0;47,0
2020-09-25;nein;8;8,0;8,0;8,0;48;48,0;48,0;48,0
2020-09-24;alle;17;17,0;17,0;17,0;93;93,0;93,0;93,0
2020-09-24;ja;11;11,0;11,0;11,0;52;52,0;52,0;52,0
2020-09-24;nein;6;6,0;6,0;6,0;41;41,0;41,0;41,0
2020-09-23;alle;13;13,0;13,0;13,0;89;89,0;89,0;89,0
2020-09-23;ja;5;5,0;5,0;5,0;50;50,0;50,0;50,0
2020-09-23;nein;8;8,0;8,0;8,0;39;39,0;39,0;39,0
2020-09-22;alle;13;13,0;13,0;13,0;97;97,0;97,0;97,0
2020-09-22;ja;10;10,0;10,0;10,0;54;54,0;54,0;54,0
2020-09-22;nein;3;3,0;3,0;3,0;43;43,0;43,0;43,0
2020-09-21;alle;20;20,0;20,0;20,0;101;101,0;101,0;101,0
2020-09-21;ja;10;10,0;10,0;10,0;53;53,0;53,0;53,0
2020-09-21;nein;10;10,0;10,0;10,0;48;48,0;48,0;48,0
2020-09-20;alle;10;10,0;10,0;10,0;100;100,0;100,0;100,0
2020-09-20;ja;3;3,0;3,0;3,0;52;52,0;52,0;52,0
2020-09-20;nein;7;7,0;7,0;7,0;48;48,0;48,0;48,0
2020-09-19;alle;9;9,0;9,0;9,0;98;98,0;98,0;98,0
2020-09-19;ja;3;3,0;3,0;3,0;53;53,0;53,0;53,0
2020-09-19;nein;6;6,0;6,0;6,0;45;45,0;45,0;45,0
2020-09-18;alle;11;11,0;11,0;11,0;95;95,0;95,0;95,0
2020-09-18;ja;10;10,0;10,0;10,0;55;55,0;55,0;55,0
2020-09-18;nein;1;1,0;1,0;1,0;40;40,0;40,0;40,0
2020-09-17;alle;13;13,0;13,0;13,0;94;94,0;94,0;94,0
2020-09-17;ja;9;9,0;9,0;9,0;51;51,0;51,0;51,0
2020-09-17;nein;4;4,0;4,0;4,0;43;43,0;43,0;43,0
2020-09-16;alle;21;21,0;21,0;21,0;86;86,0;86,0;86,0
2020-09-16;ja;9;9,0;9,0;9,0;45;45,0;45,0;45,0
2020-09-16;nein;12;12,0;12,0;12,0;41;41,0;41,0;41,0
2020-09-15;alle;17;17,0;17,0;17,0;80;80,0;80,0;80,0
2020-09-15;ja;9;9,0;9,0;9,0;41;41,0;41,0;41,0
2020-09-15;nein;8;8,0;8,0;8,0;39;39,0;39,0;39,0
2020-09-14;alle;19;19,0;19,0;19,0;83;83,0;83,0;83,0
2020-09-14;ja;9;9,0;9,0;9,0;44;44,0;44,0;44,0
2020-09-14;nein;10;10,0;10,0;10,0;39;39,0;39,0;39,0
2020-09-13;alle;8;8,0;8,0;8,0;80;80,0;80,0;80,0
2020-09-13;ja;4;4,0;4,0;4,0;41;41,0;41,0;41,0
2020-09-13;nein;4;4,0;4,0;4,0;39;39,0;39,0;39,0
2020-09-12;alle;6;6,0;6,0;6,0;78;78,0;78,0;78,0
2020-09-12;ja;5;5,0;5,0;5,0;40;40,0;40,0;40,0
2020-09-12;nein;1;1,0;1,0;1,0;38;38,0;38,0;38,0
2020-09-11;alle;10;10,0;10,0;10,0;75;75,0;75,0;75,0
2020-09-11;ja;6;6,0;6,0;6,0;35;35,0;35,0;35,0
2020-09-11;nein;4;4,0;4,0;4,0;40;40,0;40,0;40,0
2020-09-10;alle;5;5,0;5,0;5,0;82;82,0;82,0;82,0
2020-09-10;ja;3;3,0;3,0;3,0;36;36,0;36,0;36,0
2020-09-10;nein;2;2,0;2,0;2,0;46;46,0;46,0;46,0
2020-09-09;alle;15;15,0;15,0;15,0;84;84,0;84,0;84,0
2020-09-09;ja;5;5,0;5,0;5,0;33;33,0;33,0;33,0
2020-09-09;nein;10;10,0;10,0;10,0;51;51,0;51,0;51,0
2020-09-08;alle;20;20,0;20,0;20,0;81;81,0;81,0;81,0
2020-09-08;ja;12;12,0;12,0;12,0;32;32,0;32,0;32,0
2020-09-08;nein;8;8,0;8,0;8,0;49;49,0;49,0;49,0
2020-09-07;alle;16;16,0;16,0;16,0;70;70,0;70,0;70,0
2020-09-07;ja;6;6,0;6,0;6,0;24;24,0;24,0;24,0
2020-09-07;nein;10;10,0;10,0;10,0;46;46,0;46,0;46,0
2020-09-06;alle;6;6,0;6,0;6,0;62;62,0;62,0;62,0
2020-09-06;ja;3;3,0;3,0;3,0;20;20,0;20,0;20,0
2020-09-06;nein;3;3,0;3,0;3,0;42;42,0;42,0;42,0
2020-09-05;alle;3;3,0;3,0;3,0;62;62,0;62,0;62,0
2020-09-05;ja;0;0,0;0,0;0,0;20;20,0;20,0;20,0
2020-09-05;nein;3;3,0;3,0;3,0;42;42,0;42,0;42,0
2020-09-04;alle;17;17,0;17,0;17,0;68;68,0;68,0;68,0
2020-09-04;ja;7;7,0;7,0;7,0;23;23,0;23,0;23,0
2020-09-04;nein;10;10,0;10,0;10,0;45;45,0;45,0;45,0
2020-09-03;alle;7;7,0;7,0;7,0;59;59,0;59,0;59,0
2020-09-03;ja;0;0,0;0,0;0,0;20;20,0;20,0;20,0
2020-09-03;nein;7;7,0;7,0;7,0;39;39,0;39,0;39,0
2020-09-02;alle;12;12,0;12,0;12,0;64;64,0;64,0;64,0
2020-09-02;ja;4;4,0;4,0;4,0;26;26,0;26,0;26,0
2020-09-02;nein;8;8,0;8,0;8,0;38;38,0;38,0;38,0
2020-09-01;alle;9;9,0;9,0;9,0;61;61,0;61,0;61,0
2020-09-01;ja;4;4,0;4,0;4,0;23;23,0;23,0;23,0
2020-09-01;nein;5;5,0;5,0;5,0;38;38,0;38,0;38,0
2020-08-31;alle;8;8,0;8,0;8,0;64;64,0;64,0;64,0
2020-08-31;ja;2;2,0;2,0;2,0;25;25,0;25,0;25,0
2020-08-31;nein;6;6,0;6,0;6,0;39;39,0;39,0;39,0
2020-08-30;alle;6;6,0;6,0;6,0;63;63,0;63,0;63,0
2020-08-30;ja;3;3,0;3,0;3,0;27;27,0;27,0;27,0
2020-08-30;nein;3;3,0;3,0;3,0;36;36,0;36,0;36,0
2020-08-29;alle;9;9,0;9,0;9,0;59;59,0;59,0;59,0
2020-08-29;ja;3;3,0;3,0;3,0;25;25,0;25,0;25,0
2020-08-29;nein;6;6,0;6,0;6,0;34;34,0;34,0;34,0
2020-08-28;alle;8;8,0;8,0;8,0;56;56,0;56,0;56,0
2020-08-28;ja;4;4,0;4,0;4,0;23;23,0;23,0;23,0
2020-08-28;nein;4;4,0;4,0;4,0;33;33,0;33,0;33,0
2020-08-27;alle;12;12,0;12,0;12,0;57;57,0;57,0;57,0
2020-08-27;ja;6;6,0;6,0;6,0;23;23,0;23,0;23,0
2020-08-27;nein;6;6,0;6,0;6,0;34;34,0;34,0;34,0
2020-08-26;alle;9;9,0;9,0;9,0;50;50,0;50,0;50,0
2020-08-26;ja;1;1,0;1,0;1,0;19;19,0;19,0;19,0
2020-08-26;nein;8;8,0;8,0;8,0;31;31,0;31,0;31,0
2020-08-25;alle;12;12,0;12,0;12,0;49;49,0;49,0;49,0
2020-08-25;ja;6;6,0;6,0;6,0;21;21,0;21,0;21,0
2020-08-25;nein;6;6,0;6,0;6,0;28;28,0;28,0;28,0
2020-08-24;alle;7;7,0;7,0;7,0;46;46,0;46,0;46,0
2020-08-24;ja;4;4,0;4,0;4,0;18;18,0;18,0;18,0
2020-08-24;nein;3;3,0;3,0;3,0;28;28,0;28,0;28,0
2020-08-23;alle;2;2,0;2,0;2,0;48;48,0;48,0;48,0
2020-08-23;ja;1;1,0;1,0;1,0;17;17,0;17,0;17,0
2020-08-23;nein;1;1,0;1,0;1,0;31;31,0;31,0;31,0
2020-08-22;alle;6;6,0;6,0;6,0;54;54,0;54,0;54,0
2020-08-22;ja;1;1,0;1,0;1,0;18;18,0;18,0;18,0
2020-08-22;nein;5;5,0;5,0;5,0;36;36,0;36,0;36,0
2020-08-21;alle;9;9,0;9,0;9,0;51;51,0;51,0;51,0
2020-08-21;ja;4;4,0;4,0;4,0;18;18,0;18,0;18,0
2020-08-21;nein;5;5,0;5,0;5,0;33;33,0;33,0;33,0
2020-08-20;alle;5;5,0;5,0;5,0;51;51,0;51,0;51,0
2020-08-20;ja;2;2,0;2,0;2,0;20;20,0;20,0;20,0
2020-08-20;nein;3;3,0;3,0;3,0;31;31,0;31,0;31,0
2020-08-19;alle;8;8,0;8,0;8,0;54;54,0;54,0;54,0
2020-08-19;ja;3;3,0;3,0;3,0;21;21,0;21,0;21,0
2020-08-19;nein;5;5,0;5,0;5,0;33;33,0;33,0;33,0
2020-08-18;alle;9;9,0;9,0;9,0;50;50,0;50,0;50,0
2020-08-18;ja;3;3,0;3,0;3,0;19;19,0;19,0;19,0
2020-08-18;nein;6;6,0;6,0;6,0;31;31,0;31,0;31,0
2020-08-17;alle;9;9,0;9,0;9,0;47;47,0;47,0;47,0
2020-08-17;ja;3;3,0;3,0;3,0;19;19,0;19,0;19,0
2020-08-17;nein;6;6,0;6,0;6,0;28;28,0;28,0;28,0
2020-08-16;alle;8;8,0;8,0;8,0;44;44,0;44,0;44,0
2020-08-16;ja;2;2,0;2,0;2,0;18;18,0;18,0;18,0
2020-08-16;nein;6;6,0;6,0;6,0;26;26,0;26,0;26,0
2020-08-15;alle;3;3,0;3,0;3,0;39;39,0;39,0;39,0
2020-08-15;ja;1;1,0;1,0;1,0;19;19,0;19,0;19,0
2020-08-15;nein;2;2,0;2,0;2,0;20;20,0;20,0;20,0
2020-08-14;alle;9;9,0;9,0;9,0;41;41,0;41,0;41,0
2020-08-14;ja;6;6,0;6,0;6,0;20;20,0;20,0;20,0
2020-08-14;nein;3;3,0;3,0;3,0;21;21,0;21,0;21,0
2020-08-13;alle;8;8,0;8,0;8,0;36;36,0;36,0;36,0
2020-08-13;ja;3;3,0;3,0;3,0;17;17,0;17,0;17,0
2020-08-13;nein;5;5,0;5,0;5,0;19;19,0;19,0;19,0
2020-08-12;alle;4;4,0;4,0;4,0;33;33,0;33,0;33,0
2020-08-12;ja;1;1,0;1,0;1,0;17;17,0;17,0;17,0
2020-08-12;nein;3;3,0;3,0;3,0;16;16,0;16,0;16,0
2020-08-11;alle;6;6,0;6,0;6,0;33;33,0;33,0;33,0
2020-08-11;ja;3;3,0;3,0;3,0;18;18,0;18,0;18,0
2020-08-11;nein;3;3,0;3,0;3,0;15;15,0;15,0;15,0
2020-08-10;alle;6;6,0;6,0;6,0;35;35,0;35,0;35,0
2020-08-10;ja;2;2,0;2,0;2,0;19;19,0;19,0;19,0
2020-08-10;nein;4;4,0;4,0;4,0;16;16,0;16,0;16,0
2020-08-09;alle;3;3,0;3,0;3,0;32;32,0;32,0;32,0
2020-08-09;ja;3;3,0;3,0;3,0;18;18,0;18,0;18,0
2020-08-09;nein;0;0,0;0,0;0,0;14;14,0;14,0;14,0
2020-08-08;alle;5;5,0;5,0;5,0;35;35,0;35,0;35,0
2020-08-08;ja;2;2,0;2,0;2,0;15;15,0;15,0;15,0
2020-08-08;nein;3;3,0;3,0;3,0;20;20,0;20,0;20,0
2020-08-07;alle;4;4,0;4,0;4,0;36;36,0;36,0;36,0
2020-08-07;ja;3;3,0;3,0;3,0;14;14,0;14,0;14,0
2020-08-07;nein;1;1,0;1,0;1,0;22;22,0;22,0;22,0
2020-08-06;alle;5;5,0;5,0;5,0;39;39,0;39,0;39,0
2020-08-06;ja;3;3,0;3,0;3,0;11;11,0;11,0;11,0
2020-08-06;nein;2;2,0;2,0;2,0;28;28,0;28,0;28,0
2020-08-05;alle;4;4,0;4,0;4,0;42;42,0;42,0;42,0
2020-08-05;ja;2;2,0;2,0;2,0;11;11,0;11,0;11,0
2020-08-05;nein;2;2,0;2,0;2,0;31;31,0;31,0;31,0
2020-08-04;alle;8;8,0;8,0;8,0;46;46,0;46,0;46,0
2020-08-04;ja;4;4,0;4,0;4,0;13;13,0;13,0;13,0
2020-08-04;nein;4;4,0;4,0;4,0;33;33,0;33,0;33,0
2020-08-03;alle;3;3,0;3,0;3,0;47;47,0;47,0;47,0
2020-08-03;ja;1;1,0;1,0;1,0;12;12,0;12,0;12,0
2020-08-03;nein;2;2,0;2,0;2,0;35;35,0;35,0;35,0
2020-08-02;alle;6;6,0;6,0;6,0;48;48,0;48,0;48,0
2020-08-02;ja;0;0,0;0,0;0,0;12;12,0;12,0;12,0
2020-08-02;nein;6;6,0;6,0;6,0;36;36,0;36,0;36,0
2020-08-01;alle;6;6,0;6,0;6,0;44;44,0;44,0;44,0
2020-08-01;ja;1;1,0;1,0;1,0;12;12,0;12,0;12,0
2020-08-01;nein;5;5,0;5,0;5,0;32;32,0;32,0;32,0
2020-07-31;alle;7;7,0;7,0;7,0;41;41,0;41,0;41,0
2020-07-31;ja;0;0,0;0,0;0,0;12;12,0;12,0;12,0
2020-07-31;nein;7;7,0;7,0;7,0;29;29,0;29,0;29,0
2020-07-30;alle;8;8,0;8,0;8,0;38;38,0;38,0;38,0
2020-07-30;ja;3;3,0;3,0;3,0;16;16,0;16,0;16,0
2020-07-30;nein;5;5,0;5,0;5,0;22;22,0;22,0;22,0
2020-07-29;alle;8;8,0;8,0;8,0;36;36,0;36,0;36,0
2020-07-29;ja;4;4,0;4,0;4,0;17;17,0;17,0;17,0
2020-07-29;nein;4;4,0;4,0;4,0;19;19,0;19,0;19,0
2020-07-28;alle;9;9,0;9,0;9,0;30;30,0;30,0;30,0
2020-07-28;ja;3;3,0;3,0;3,0;14;14,0;14,0;14,0
2020-07-28;nein;6;6,0;6,0;6,0;16;16,0;16,0;16,0
2020-07-27;alle;4;4,0;4,0;4,0;24;24,0;24,0;24,0
2020-07-27;ja;1;1,0;1,0;1,0;13;13,0;13,0;13,0
2020-07-27;nein;3;3,0;3,0;3,0;11;11,0;11,0;11,0
2020-07-26;alle;2;2,0;2,0;2,0;29;29,0;29,0;29,0
2020-07-26;ja;0;0,0;0,0;0,0;17;17,0;17,0;17,0
2020-07-26;nein;2;2,0;2,0;2,0;12;12,0;12,0;12,0
2020-07-25;alle;3;3,0;3,0;3,0;31;31,0;31,0;31,0
2020-07-25;ja;1;1,0;1,0;1,0;19;19,0;19,0;19,0
2020-07-25;nein;2;2,0;2,0;2,0;12;12,0;12,0;12,0
2020-07-24;alle;4;4,0;4,0;4,0;30;30,0;30,0;30,0
2020-07-24;ja;4;4,0;4,0;4,0;18;18,0;18,0;18,0
2020-07-24;nein;0;0,0;0,0;0,0;12;12,0;12,0;12,0
2020-07-23;alle;6;6,0;6,0;6,0;31;31,0;31,0;31,0
2020-07-23;ja;4;4,0;4,0;4,0;17;17,0;17,0;17,0
2020-07-23;nein;2;2,0;2,0;2,0;14;14,0;14,0;14,0
2020-07-22;alle;2;2,0;2,0;2,0;34;34,0;34,0;34,0
2020-07-22;ja;1;1,0;1,0;1,0;18;18,0;18,0;18,0
2020-07-22;nein;1;1,0;1,0;1,0;16;16,0;16,0;16,0
2020-07-21;alle;3;3,0;3,0;3,0;36;36,0;36,0;36,0
2020-07-21;ja;2;2,0;2,0;2,0;20;20,0;20,0;20,0
2020-07-21;nein;1;1,0;1,0;1,0;16;16,0;16,0;16,0
2020-07-20;alle;9;9,0;9,0;9,0;43;43,0;43,0;43,0
2020-07-20;ja;5;5,0;5,0;5,0;25;25,0;25,0;25,0
2020-07-20;nein;4;4,0;4,0;4,0;18;18,0;18,0;18,0
2020-07-19;alle;4;4,0;4,0;4,0;37;37,0;37,0;37,0
2020-07-19;ja;2;2,0;2,0;2,0;23;23,0;23,0;23,0
2020-07-19;nein;2;2,0;2,0;2,0;14;14,0;14,0;14,0
2020-07-18;alle;2;2,0;2,0;2,0;39;39,0;39,0;39,0
2020-07-18;ja;0;0,0;0,0;0,0;22;22,0;22,0;22,0
2020-07-18;nein;2;2,0;2,0;2,0;17;17,0;17,0;17,0
2020-07-17;alle;5;5,0;5,0;5,0;41;41,0;41,0;41,0
2020-07-17;ja;3;3,0;3,0;3,0;24;24,0;24,0;24,0
2020-07-17;nein;2;2,0;2,0;2,0;17;17,0;17,0;17,0
2020-07-16;alle;9;9,0;9,0;9,0;42;42,0;42,0;42,0
2020-07-16;ja;5;5,0;5,0;5,0;24;24,0;24,0;24,0
2020-07-16;nein;4;4,0;4,0;4,0;18;18,0;18,0;18,0
2020-07-15;alle;4;4,0;4,0;4,0;40;40,0;40,0;40,0
2020-07-15;ja;3;3,0;3,0;3,0;24;24,0;24,0;24,0
2020-07-15;nein;1;1,0;1,0;1,0;16;16,0;16,0;16,0
2020-07-14;alle;10;10,0;10,0;10,0;41;41,0;41,0;41,0
2020-07-14;ja;7;7,0;7,0;7,0;25;25,0;25,0;25,0
2020-07-14;nein;3;3,0;3,0;3,0;16;16,0;16,0;16,0
2020-07-13;alle;3;3,0;3,0;3,0;34;34,0;34,0;34,0
2020-07-13;ja;3;3,0;3,0;3,0;20;20,0;20,0;20,0
2020-07-13;nein;0;0,0;0,0;0,0;14;14,0;14,0;14,0
2020-07-12;alle;6;6,0;6,0;6,0;40;40,0;40,0;40,0
2020-07-12;ja;1;1,0;1,0;1,0;21;21,0;21,0;21,0
2020-07-12;nein;5;5,0;5,0;5,0;19;19,0;19,0;19,0
2020-07-11;alle;4;4,0;4,0;4,0;40;40,0;40,0;40,0
2020-07-11;ja;2;2,0;2,0;2,0;23;23,0;23,0;23,0
2020-07-11;nein;2;2,0;2,0;2,0;17;17,0;17,0;17,0
2020-07-10;alle;6;6,0;6,0;6,0;39;39,0;39,0;39,0
2020-07-10;ja;3;3,0;3,0;3,0;23;23,0;23,0;23,0
2020-07-10;nein;3;3,0;3,0;3,0;16;16,0;16,0;16,0
2020-07-09;alle;7;7,0;7,0;7,0;40;40,0;40,0;40,0
2020-07-09;ja;5;5,0;5,0;5,0;23;23,0;23,0;23,0
2020-07-09;nein;2;2,0;2,0;2,0;17;17,0;17,0;17,0
2020-07-08;alle;5;5,0;5,0;5,0;36;36,0;36,0;36,0
2020-07-08;ja;4;4,0;4,0;4,0;19;19,0;19,0;19,0
2020-07-08;nein;1;1,0;1,0;1,0;17;17,0;17,0;17,0
2020-07-07;alle;3;3,0;3,0;3,0;39;39,0;39,0;39,0
2020-07-07;ja;2;2,0;2,0;2,0;17;17,0;17,0;17,0
2020-07-07;nein;1;1,0;1,0;1,0;22;22,0;22,0;22,0
2020-07-06;alle;9;9,0;9,0;9,0;41;41,0;41,0;41,0
2020-07-06;ja;4;4,0;4,0;4,0;19;19,0;19,0;19,0
2020-07-06;nein;5;5,0;5,0;5,0;22;22,0;22,0;22,0
2020-07-05;alle;6;6,0;6,0;6,0;40;40,0;40,0;40,0
2020-07-05;ja;3;3,0;3,0;3,0;18;18,0;18,0;18,0
2020-07-05;nein;3;3,0;3,0;3,0;22;22,0;22,0;22,0
2020-07-04;alle;3;3,0;3,0;3,0;36;36,0;36,0;36,0
2020-07-04;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0
2020-07-04;nein;1;1,0;1,0;1,0;20;20,0;20,0;20,0
2020-07-03;alle;7;7,0;7,0;7,0;39;39,0;39,0;39,0
2020-07-03;ja;3;3,0;3,0;3,0;18;18,0;18,0;18,0
2020-07-03;nein;4;4,0;4,0;4,0;21;21,0;21,0;21,0
