Impfdatum,Impfschutz,Bundesland,population,Anzahl
2021-06-18,2,Nordrhein-Westfalen,17949911,158114
2021-06-18,2,Rheinland-Pfalz,4100019,26462
2021-06-18,2,Saarland,984937,9991
2021-06-18,2,Sachsen,4061968,23610
2021-06-18,2,Sachsen-Anhalt,2187748,15665
2021-06-18,2,Schleswig-Holstein,2909428,20478
2021-06-18,2,Thueringen,2117352,10734
2021-06-18,3,Baden-Wuerttemberg,11104163,9
2021-06-19,2,Baden-Wuerttemberg,11104163,47141
2021-06-19,2,Bayern,13128448,43997
2021-06-19,2,Berlin,3663322,12752
2021-06-19,2,Brandenburg,2531551,3642
2021-06-19,2,Bremen,680171,1674
2021-06-19,2,Hamburg,1852838,6094
2021-06-19,2,Hessen,6290768,31153
2021-06-19,2,Mecklenburg-Vorpommern,1610896,4568
2021-06-19,2,Niedersachsen,7987439,31396
2021-06-19,2,Nordrhein-Westfalen,17949911,83869
2021-06-19,2,Rheinland-Pfalz,4100019,7892
2021-06-19,2,Saarland,984937,5691
2021-06-19,2,Sachsen,4061968,12298
2021-06-19,2,Sachsen-Anhalt,2187748,3241
2021-06-19,2,Schleswig-Holstein,2909428,9217
2021-06-19,2,Thueringen,2117352,3050
2021-06-20,2,Baden-Wuerttemberg,11104163,38392
2021-06-20,2,Bayern,13128448,31330
2021-06-20,2,Berlin,3663322,13747
2021-06-20,2,Brandenburg,2531551,400
2021-06-20,2,Bremen,680171,1135
2021-06-20,2,Hamburg,1852838,5232
2021-06-20,2,Hessen,6290768,26512
2021-06-20,2,Mecklenburg-Vorpommern,1610896,490
2021-06-20,2,Niedersachsen,7987439,12580
2021-06-20,2,Nordrhein-Westfalen,17949911,69541
2021-06-20,2,Rheinland-Pfalz,4100019,4932
2021-06-20,2,Saarland,984937,1066
2021-06-20,2,Sachsen,4061968,11488
2021-06-20,2,Sachsen-Anhalt,2187748,1280
2021-06-20,2,Schleswig-Holstein,2909428,8048
2021-06-20,2,Thueringen,2117352,894
2021-06-21,2,Baden-Wuerttemberg,11104163,53056
2021-06-21,2,Bayern,13128448,63813
2021-06-21,2,Berlin,3663322,19883
2021-06-21,2,Brandenburg,2531551,11750
2021-06-21,2,Bremen,680171,3193
2021-06-21,2,Hamburg,1852838,10625
2021-06-21,2,Hessen,6290768,34083
2021-06-21,2,Mecklenburg-Vorpommern,1610896,8687
2021-06-21,2,Niedersachsen,7987439,45659
2021-06-21,2,Nordrhein-Westfalen,17949911,94178
2021-06-21,2,Rheinland-Pfalz,4100019,17795
2021-06-21,2,Saarland,984937,6821
2021-06-21,2,Sachsen,4061968,17450
2021-06-21,2,Sachsen-Anhalt,2187748,13460
2021-06-21,2,Schleswig-Holstein,2909428,12949
2021-06-21,2,Thueringen,2117352,6689
2021-06-22,2,Baden-Wuerttemberg,11104163,84746
2021-06-22,2,Bayern,13128448,116761
2021-06-22,2,Berlin,3663322,34075
2021-06-22,2,Brandenburg,2531551,22246
2021-06-22,2,Bremen,680171,5260
2021-06-22,2,Hamburg,1852838,15826
2021-06-22,2,Hessen,6290768,54157
2021-06-22,2,Mecklenburg-Vorpommern,1610896,12587
2021-06-22,2,Niedersachsen,7987439,71450
2021-06-22,2,Nordrhein-Westfalen,17949911,160125
2021-06-22,2,Rheinland-Pfalz,4100019,31070
2021-06-22,2,Saarland,984937,10224
2021-06-22,2,Sachsen,4061968,25260
2021-06-22,2,Sachsen-Anhalt,2187748,19396
2021-06-22,2,Schleswig-Holstein,2909428,22889
2021-06-22,2,Thueringen,2117352,13181
2021-06-22,3,Nordrhein-Westfalen,17949911,5
2021-06-23,2,Baden-Wuerttemberg,11104163,109047
2021-06-23,2,Bayern,13128448,144196
2021-06-23,2,Berlin,3663322,38053
2021-06-23,2,Brandenburg,2531551,22128
2021-06-23,2,Bremen,680171,6087
2021-06-23,2,Hamburg,1852838,17661
2021-06-23,2,Hessen,6290768,67459
2021-06-23,2,Mecklenburg-Vorpommern,1610896,16239
2021-06-23,2,Niedersachsen,7987439,79281
2021-06-23,2,Nordrhein-Westfalen,17949911,193237
2021-06-23,2,Rheinland-Pfalz,4100019,43041
2021-06-23,2,Saarland,984937,10494
2021-06-23,2,Sachsen,4061968,26979
2021-06-23,2,Sachsen-Anhalt,2187748,20747
2021-06-23,2,Schleswig-Holstein,2909428,29967
2021-06-23,2,Thueringen,2117352,19135
2021-06-24,2,Baden-Wuerttemberg,11104163,76372
2021-06-24,2,Bayern,13128448,93514
2021-06-24,2,Berlin,3663322,25851
2021-06-24,2,Brandenburg,2531551,18544
2021-06-24,2,Bremen,680171,3270
2021-06-24,2,Hamburg,1852838,13389
2021-06-24,2,Hessen,6290768,41076
2021-06-24,2,Mecklenburg-Vorpommern,1610896,11336
2021-06-24,2,Niedersachsen,7987439,41424
2021-06-24,2,Nordrhein-Westfalen,17949911,115081
2021-06-24,2,Rheinland-Pfalz,4100019,25550
2021-06-24,2,Saarland,984937,6698
2021-06-24,2,Sachsen,4061968,23929
2021-06-24,2,Sachsen-Anhalt,2187748,13477
2021-06-24,2,Schleswig-Holstein,2909428,17865
2021-06-24,2,Thueringen,2117352,15216
2021-06-24,3,Nordrhein-Westfalen,17949911,5
2021-06-24,3,Schleswig-Holstein,2909428,5
2021-06-25,2,Baden-Wuerttemberg,11104163,72551
2021-06-25,2,Bayern,13128448,93012
2021-06-25,2,Berlin,3663322,23327
2021-06-25,2,Brandenburg,2531551,14884
2021-06-25,2,Bremen,680171,4007
2021-06-25,2,Hamburg,1852838,13932
2021-06-25,2,Hessen,6290768,40474
2021-06-25,2,Mecklenburg-Vorpommern,1610896,9562
2021-06-25,2,Niedersachsen,7987439,51094
2021-06-25,2,Nordrhein-Westfalen,17949911,123225
2021-06-25,2,Rheinland-Pfalz,4100019,27052
2021-06-25,2,Saarland,984937,6627
2021-06-25,2,Sachsen,4061968,21228
2021-06-25,2,Sachsen-Anhalt,2187748,11059
2021-06-25,2,Schleswig-Holstein,2909428,15228
2021-06-25,2,Thueringen,2117352,11829
2021-06-25,3,Nordrhein-Westfalen,17949911,12
2021-06-25,3,Rheinland-Pfalz,4100019,5
2021-06-26,2,Baden-Wuerttemberg,11104163,38667
2021-06-26,2,Bayern,13128448,50434
2021-06-26,2,Berlin,3663322,9506
2021-06-26,2,Brandenburg,2531551,5938
2021-06-26,2,Bremen,680171,2365
2021-06-26,2,Hamburg,1852838,5646
2021-06-26,2,Hessen,6290768,23074
2021-06-26,2,Mecklenburg-Vorpommern,1610896,2848
2021-06-26,2,Niedersachsen,7987439,27571
2021-06-26,2,Nordrhein-Westfalen,17949911,67755
2021-06-26,2,Rheinland-Pfalz,4100019,8472
2021-06-26,2,Saarland,984937,4176
2021-06-26,2,Sachsen,4061968,12199
2021-06-26,2,Sachsen-Anhalt,2187748,1756
2021-06-26,2,Schleswig-Holstein,2909428,8821
2021-06-26,2,Thueringen,2117352,3930
2021-06-26,3,Niedersachsen,7987439,5
2021-06-26,3,Nordrhein-Westfalen,17949911,5
2021-06-26,3,Schleswig-Holstein,2909428,6
2021-06-27,2,Baden-Wuerttemberg,11104163,30520
2021-06-27,2,Bayern,13128448,37679
2021-06-27,2,Berlin,3663322,9835
2021-06-27,2,Brandenburg,2531551,76
2021-06-27,2,Bremen,680171,1192
2021-06-27,2,Hamburg,1852838,5844
2021-06-27,2,Hessen,6290768,19446
2021-06-27,2,Mecklenburg-Vorpommern,1610896,375
2021-06-27,2,Niedersachsen,7987439,4530
2021-06-27,2,Nordrhein-Westfalen,17949911,64840
2021-06-27,2,Rheinland-Pfalz,4100019,4453
2021-06-27,2,Saarland,984937,401
2021-06-27,2,Sachsen,4061968,9886
2021-06-27,2,Sachsen-Anhalt,2187748,659
2021-06-27,2,Schleswig-Holstein,2909428,8484
2021-06-27,2,Thueringen,2117352,3828
2021-06-27,3,Nordrhein-Westfalen,17949911,5
2021-06-28,2,Baden-Wuerttemberg,11104163,46772
2021-06-28,2,Bayern,13128448,68811
2021-06-28,2,Berlin,3663322,15977
2021-06-28,2,Brandenburg,2531551,7458
2021-06-28,2,Bremen,680171,3300
2021-06-28,2,Hamburg,1852838,8017
2021-06-28,2,Hessen,6290768,31134
2021-06-28,2,Mecklenburg-Vorpommern,1610896,7658
2021-06-28,2,Niedersachsen,7987439,26592
2021-06-28,2,Nordrhein-Westfalen,17949911,95186
2021-06-28,2,Rheinland-Pfalz,4100019,20311
2021-06-28,2,Saarland,984937,2992
2021-06-28,2,Sachsen,4061968,18937
2021-06-28,2,Sachsen-Anhalt,2187748,9456
2021-06-28,2,Schleswig-Holstein,2909428,13009
2021-06-28,2,Thueringen,2117352,8169
2021-06-29,2,Baden-Wuerttemberg,11104163,67004
2021-06-29,2,Bayern,13128448,89936
2021-06-29,2,Berlin,3663322,25911
2021-06-29,2,Brandenburg,2531551,13498
2021-06-29,2,Bremen,680171,4002
2021-06-29,2,Hamburg,1852838,7217
2021-06-29,2,Hessen,6290768,41045
2021-06-29,2,Mecklenburg-Vorpommern,1610896,10857
2021-06-29,2,Niedersachsen,7987439,38534
2021-06-29,2,Nordrhein-Westfalen,17949911,136116
2021-06-29,2,Rheinland-Pfalz,4100019,29056
2021-06-29,2,Saarland,984937,5257
2021-06-29,2,Sachsen,4061968,25210
2021-06-29,2,Sachsen-Anhalt,2187748,14721
2021-06-29,2,Schleswig-Holstein,2909428,19498
2021-06-29,2,Thueringen,2117352,14276
2021-06-29,3,Baden-Wuerttemberg,11104163,5
2021-06-29,3,Niedersachsen,7987439,6
2021-06-30,2,Baden-Wuerttemberg,11104163,76412
2021-06-30,2,Bayern,13128448,74381
2021-06-30,2,Berlin,3663322,27612
2021-06-30,2,Brandenburg,2531551,12587
2021-06-30,2,Bremen,680171,4157
2021-06-30,2,Hamburg,1852838,11142
2021-06-30,2,Hessen,6290768,47108
2021-06-30,2,Mecklenburg-Vorpommern,1610896,9946
2021-06-30,2,Niedersachsen,7987439,44793
2021-06-30,2,Nordrhein-Westfalen,17949911,141411
2021-06-30,2,Rheinland-Pfalz,4100019,28559
2021-06-30,2,Saarland,984937,4920
2021-06-30,2,Sachsen,4061968,29847
2021-06-30,2,Sachsen-Anhalt,2187748,16125
2021-06-30,2,Schleswig-Holstein,2909428,25369
2021-06-30,2,Thueringen,2117352,15059
2021-06-30,3,Nordrhein-Westfalen,17949911,5
2021-07-01,2,Baden-Wuerttemberg,11104163,74633
2021-07-01,2,Bayern,13128448,62720
2021-07-01,2,Berlin,3663322,21768
2021-07-01,2,Brandenburg,2531551,14958
2021-07-01,2,Bremen,680171,4507
2021-07-01,2,Hamburg,1852838,9694
2021-07-01,2,Hessen,6290768,45322
2021-07-01,2,Mecklenburg-Vorpommern,1610896,12172
2021-07-01,2,Niedersachsen,7987439,39771
2021-07-01,2,Nordrhein-Westfalen,17949911,131049
2021-07-01,2,Rheinland-Pfalz,4100019,26043
2021-07-01,2,Saarland,984937,4707
2021-07-01,2,Sachsen,4061968,23479
2021-07-01,2,Sachsen-Anhalt,2187748,17853
2021-07-01,2,Schleswig-Holstein,2909428,19102
2021-07-01,2,Thueringen,2117352,16890
2021-07-02,2,Baden-Wuerttemberg,11104163,67102
2021-07-02,2,Bayern,13128448,54300
2021-07-02,2,Berlin,3663322,25160
2021-07-02,2,Brandenburg,2531551,14518
2021-07-02,2,Bremen,680171,4462
2021-07-02,2,Hamburg,1852838,6337
2021-07-02,2,Hessen,6290768,37474
2021-07-02,2,Mecklenburg-Vorpommern,1610896,10717
2021-07-02,2,Niedersachsen,7987439,36908
2021-07-02,2,Nordrhein-Westfalen,17949911,120112
2021-07-02,2,Rheinland-Pfalz,4100019,21288
2021-07-02,2,Saarland,984937,3677
2021-07-02,2,Sachsen,4061968,15693
2021-07-02,2,Sachsen-Anhalt,2187748,14990
2021-07-02,2,Schleswig-Holstein,2909428,18515
2021-07-02,2,Thueringen,2117352,13662
2021-07-02,3,Hamburg,1852838,8
2021-07-02,3,Nordrhein-Westfalen,17949911,5
2021-07-03,2,Baden-Wuerttemberg,11104163,42148
2021-07-03,2,Bayern,13128448,17135
2021-07-03,2,Berlin,3663322,13196
2021-07-03,2,Brandenburg,2531551,4917
2021-07-03,2,Bremen,680171,3388
2021-07-03,2,Hamburg,1852838,1202
2021-07-03,2,Hessen,6290768,21843
2021-07-03,2,Mecklenburg-Vorpommern,1610896,4357
2021-07-03,2,Niedersachsen,7987439,14181
2021-07-03,2,Nordrhein-Westfalen,17949911,67182
2021-07-03,2,Rheinland-Pfalz,4100019,7379
2021-07-03,2,Saarland,984937,1225
2021-07-03,2,Sachsen,4061968,6291
2021-07-03,2,Sachsen-Anhalt,2187748,2782
2021-07-03,2,Schleswig-Holstein,2909428,13372
2021-07-03,2,Thueringen,2117352,7375
2021-07-03,3,Nordrhein-Westfalen,17949911,6
2021-07-04,2,Baden-Wuerttemberg,11104163,35674
2021-07-04,2,Bayern,13128448,15681
2021-07-04,2,Berlin,3663322,12799
2021-07-04,2,Brandenburg,2531551,241
2021-07-04,2,Bremen,680171,2607
2021-07-04,2,Hamburg,1852838,3884
2021-07-04,2,Hessen,6290768,23142
2021-07-04,2,Mecklenburg-Vorpommern,1610896,256
2021-07-04,2,Niedersachsen,7987439,3753
2021-07-04,2,Nordrhein-Westfalen,17949911,56316
2021-07-04,2,Rheinland-Pfalz,4100019,4382
2021-07-04,2,Saarland,984937,364
2021-07-04,2,Sachsen,4061968,5587
2021-07-04,2,Sachsen-Anhalt,2187748,315
2021-07-04,2,Schleswig-Holstein,2909428,11141
2021-07-04,2,Thueringen,2117352,4023
2021-07-04,3,Baden-Wuerttemberg,11104163,5
2021-07-04,3,Berlin,3663322,5
2021-07-04,3,Nordrhein-Westfalen,17949911,5
2021-07-05,2,Baden-Wuerttemberg,11104163,47109
2021-07-05,2,Bayern,13128448,34492
2021-07-05,2,Berlin,3663322,19714
2021-07-05,2,Brandenburg,2531551,14596
2021-07-05,2,Bremen,680171,4796
2021-07-05,2,Hamburg,1852838,9147
2021-07-05,2,Hessen,6290768,27932
2021-07-05,2,Mecklenburg-Vorpommern,1610896,6025
2021-07-05,2,Niedersachsen,7987439,30259
2021-07-05,2,Nordrhein-Westfalen,17949911,78399
2021-07-05,2,Rheinland-Pfalz,4100019,20917
2021-07-05,2,Saarland,984937,2798
2021-07-05,2,Sachsen,4061968,9771
2021-07-05,2,Sachsen-Anhalt,2187748,8545
2021-07-05,2,Schleswig-Holstein,2909428,14439
2021-07-05,2,Thueringen,2117352,9776
2021-07-05,3,Nordrhein-Westfalen,17949911,5
2021-07-06,2,Baden-Wuerttemberg,11104163,66454
2021-07-06,2,Bayern,13128448,64818
2021-07-06,2,Berlin,3663322,26203
2021-07-06,2,Brandenburg,2531551,14949
2021-07-06,2,Bremen,680171,6776
2021-07-06,2,Hamburg,1852838,15471
2021-07-06,2,Hessen,6290768,39392
2021-07-06,2,Mecklenburg-Vorpommern,1610896,11246
2021-07-06,2,Niedersachsen,7987439,42972
2021-07-06,2,Nordrhein-Westfalen,17949911,113520
2021-07-06,2,Rheinland-Pfalz,4100019,30223
2021-07-06,2,Saarland,984937,5349
2021-07-06,2,Sachsen,4061968,16474
2021-07-06,2,Sachsen-Anhalt,2187748,14983
2021-07-06,2,Schleswig-Holstein,2909428,21964
2021-07-06,2,Thueringen,2117352,15360
2021-07-06,3,Rheinland-Pfalz,4100019,5
2021-07-06,3,Schleswig-Holstein,2909428,9
2021-07-07,2,Baden-Wuerttemberg,11104163,83247
2021-07-07,2,Bayern,13128448,92798
2021-07-07,2,Berlin,3663322,31420
2021-07-07,2,Brandenburg,2531551,18337
2021-07-07,2,Bremen,680171,7485
2021-07-07,2,Hamburg,1852838,15742
2021-07-07,2,Hessen,6290768,55290
2021-07-07,2,Mecklenburg-Vorpommern,1610896,12944
2021-07-07,2,Niedersachsen,7987439,67513
2021-07-07,2,Nordrhein-Westfalen,17949911,154623
2021-07-07,2,Rheinland-Pfalz,4100019,35168
2021-07-07,2,Saarland,984937,6297
2021-07-07,2,Sachsen,4061968,23726
2021-07-07,2,Sachsen-Anhalt,2187748,18274
2021-07-07,2,Schleswig-Holstein,2909428,30088
2021-07-07,2,Thueringen,2117352,16560
2021-07-07,3,Nordrhein-Westfalen,17949911,5
2021-07-07,3,Schleswig-Holstein,2909428,37
2021-07-08,2,Baden-Wuerttemberg,11104163,77203
2021-07-08,2,Bayern,13128448,81070
2021-07-08,2,Berlin,3663322,27597
2021-07-08,2,Brandenburg,2531551,17549
2021-07-08,2,Bremen,680171,6906
2021-07-08,2,Hamburg,1852838,12842
2021-07-08,2,Hessen,6290768,45994
2021-07-08,2,Mecklenburg-Vorpommern,1610896,13923
2021-07-08,2,Niedersachsen,7987439,54012
2021-07-08,2,Nordrhein-Westfalen,17949911,124169
2021-07-08,2,Rheinland-Pfalz,4100019,34647
2021-07-08,2,Saarland,984937,5254
2021-07-08,2,Sachsen,4061968,21896
2021-07-08,2,Sachsen-Anhalt,2187748,15996
2021-07-08,2,Schleswig-Holstein,2909428,23889
2021-07-08,2,Thueringen,2117352,15938
2021-07-08,3,Bayern,13128448,5
2021-07-08,3,Nordrhein-Westfalen,17949911,10
2021-07-09,2,Baden-Wuerttemberg,11104163,72244
2021-07-09,2,Bayern,13128448,76637
2021-07-09,2,Berlin,3663322,24253
2021-07-09,2,Brandenburg,2531551,18382
2021-07-09,2,Bremen,680171,7355
2021-07-09,2,Hamburg,1852838,14291
2021-07-09,2,Hessen,6290768,46095
2021-07-09,2,Mecklenburg-Vorpommern,1610896,11331
2021-07-09,2,Niedersachsen,7987439,48638
2021-07-09,2,Nordrhein-Westfalen,17949911,115758
2021-07-09,2,Rheinland-Pfalz,4100019,29031
2021-07-09,2,Saarland,984937,4622
2021-07-09,2,Sachsen,4061968,18018
2021-07-09,2,Sachsen-Anhalt,2187748,15926
2021-07-09,2,Schleswig-Holstein,2909428,20447
2021-07-09,2,Thueringen,2117352,13871
2021-07-09,3,Baden-Wuerttemberg,11104163,5
2021-07-09,3,Hessen,6290768,29
2021-07-09,3,Nordrhein-Westfalen,17949911,6
2021-07-10,2,Baden-Wuerttemberg,11104163,41357
2021-07-10,2,Bayern,13128448,37758
2021-07-10,2,Berlin,3663322,9802
2021-07-10,2,Brandenburg,2531551,9476
2021-07-10,2,Bremen,680171,2986
2021-07-10,2,Hamburg,1852838,5118
2021-07-10,2,Hessen,6290768,22977
2021-07-10,2,Mecklenburg-Vorpommern,1610896,1838
2021-07-10,2,Niedersachsen,7987439,20079
2021-07-10,2,Nordrhein-Westfalen,17949911,55595
2021-07-10,2,Rheinland-Pfalz,4100019,10805
2021-07-10,2,Saarland,984937,1698
2021-07-10,2,Sachsen,4061968,6063
2021-07-10,2,Sachsen-Anhalt,2187748,2670
2021-07-10,2,Schleswig-Holstein,2909428,10837
2021-07-10,2,Thueringen,2117352,8770
2021-07-11,2,Baden-Wuerttemberg,11104163,29858
2021-07-11,2,Bayern,13128448,26788
2021-07-11,2,Berlin,3663322,9623
2021-07-11,2,Brandenburg,2531551,24
2021-07-11,2,Bremen,680171,2599
2021-07-11,2,Hamburg,1852838,1784
2021-07-11,2,Hessen,6290768,20025
2021-07-11,2,Mecklenburg-Vorpommern,1610896,1054
2021-07-11,2,Niedersachsen,7987439,10020
2021-07-11,2,Nordrhein-Westfalen,17949911,38171
2021-07-11,2,Rheinland-Pfalz,4100019,6558
2021-07-11,2,Saarland,984937,164
2021-07-11,2,Sachsen,4061968,5341
2021-07-11,2,Sachsen-Anhalt,2187748,568
2021-07-11,2,Schleswig-Holstein,2909428,8966
2021-07-11,2,Thueringen,2117352,5582
2021-07-11,3,Nordrhein-Westfalen,17949911,5
2021-07-12,2,Baden-Wuerttemberg,11104163,56023
2021-07-12,2,Bayern,13128448,33431
2021-07-12,2,Berlin,3663322,16808
2021-07-12,2,Brandenburg,2531551,10378
2021-07-12,2,Bremen,680171,5322
2021-07-12,2,Hamburg,1852838,3869
2021-07-12,2,Hessen,6290768,29177
2021-07-12,2,Mecklenburg-Vorpommern,1610896,5238
2021-07-12,2,Niedersachsen,7987439,31828
2021-07-12,2,Nordrhein-Westfalen,17949911,51585
2021-07-12,2,Rheinland-Pfalz,4100019,25144
2021-07-12,2,Saarland,984937,3240
2021-07-12,2,Sachsen,4061968,11528
2021-07-12,2,Sachsen-Anhalt,2187748,8841
2021-07-12,2,Schleswig-Holstein,2909428,11250
2021-07-12,2,Thueringen,2117352,10484
2021-07-13,2,Baden-Wuerttemberg,11104163,84513
2021-07-13,2,Bayern,13128448,77126
2021-07-13,2,Berlin,3663322,26457
2021-07-13,2,Brandenburg,2531551,19398
2021-07-13,2,Bremen,680171,7518
2021-07-13,2,Hamburg,1852838,7720
2021-07-13,2,Hessen,6290768,49046
2021-07-13,2,Mecklenburg-Vorpommern,1610896,9415
2021-07-13,2,Niedersachsen,7987439,59060
2021-07-13,2,Nordrhein-Westfalen,17949911,112799
2021-07-13,2,Rheinland-Pfalz,4100019,41777
2021-07-13,2,Saarland,984937,7401
2021-07-13,2,Sachsen,4061968,20922
2021-07-13,2,Sachsen-Anhalt,2187748,17756
2021-07-13,2,Schleswig-Holstein,2909428,21675
2021-07-13,2,Thueringen,2117352,17303
2021-07-13,3,Baden-Wuerttemberg,11104163,6
2021-07-13,3,Nordrhein-Westfalen,17949911,20
2021-07-14,2,Baden-Wuerttemberg,11104163,104854
2021-07-14,2,Bayern,13128448,101456
2021-07-14,2,Berlin,3663322,31825
2021-07-14,2,Brandenburg,2531551,24263
2021-07-14,2,Bremen,680171,9539
2021-07-14,2,Hamburg,1852838,17862
2021-07-14,2,Hessen,6290768,67162
2021-07-14,2,Mecklenburg-Vorpommern,1610896,11671
2021-07-14,2,Niedersachsen,7987439,87562
2021-07-14,2,Nordrhein-Westfalen,17949911,150386
2021-07-14,2,Rheinland-Pfalz,4100019,48123
2021-07-14,2,Saarland,984937,9377
2021-07-14,2,Sachsen,4061968,31313
2021-07-14,2,Sachsen-Anhalt,2187748,22659
2021-07-14,2,Schleswig-Holstein,2909428,32585
2021-07-14,2,Thueringen,2117352,19677
2021-07-14,3,Niedersachsen,7987439,18
2021-07-14,3,Nordrhein-Westfalen,17949911,12
2021-07-14,3,Schleswig-Holstein,2909428,93
2021-07-15,2,Baden-Wuerttemberg,11104163,85007
2021-07-15,2,Bayern,13128448,76285
2021-07-15,2,Berlin,3663322,26531
2021-07-15,2,Brandenburg,2531551,22627
2021-07-15,2,Bremen,680171,8300
2021-07-15,2,Hamburg,1852838,16039
2021-07-15,2,Hessen,6290768,48142
2021-07-15,2,Mecklenburg-Vorpommern,1610896,12601
2021-07-15,2,Niedersachsen,7987439,71107
